context_class,context_subclass,api
gui,gdi,GdiPlus.dll!GdipCreateSolidFill
gui,gdi,GdiPlus.dll!GdipCreateStringFormat
gui,gdi,GdiPlus.dll!GdipDeleteBrush
gui,gdi,GdiPlus.dll!GdipDeleteFont
gui,gdi,GdiPlus.dll!GdipDeleteFontFamily
gui,gdi,GdiPlus.dll!GdipDeleteGraphics
gui,gdi,GdiPlus.dll!GdipDeletePath
gui,gdi,GdiPlus.dll!GdipDeletePen
gui,gdi,GdiPlus.dll!GdipDeleteStringFormat
gui,gdi,GdiPlus.dll!GdipDisposeImage
gui,gdi,GdiPlus.dll!GdipDrawImageI
gui,gdi,GdiPlus.dll!GdipDrawImageRect
gui,gdi,GdiPlus.dll!GdipDrawImageRectI
gui,gdi,GdiPlus.dll!GdipDrawImageRectRectI
gui,gdi,GdiPlus.dll!GdipDrawLine
gui,gdi,GdiPlus.dll!GdipDrawLineI
gui,gdi,GdiPlus.dll!GdipDrawPath
gui,gdi,GdiPlus.dll!GdipDrawRectangleI
gui,gdi,GdiPlus.dll!GdipDrawString
gui,gdi,GdiPlus.dll!GdipFillPath
gui,gdi,GdiPlus.dll!GdipFillRectangleI
gui,gdi,GdiPlus.dll!GdipFlush
gui,gdi,GdiPlus.dll!GdipFree
gui,gdi,GdiPlus.dll!GdipGetGenericFontFamilySansSerif
gui,gdi,GdiPlus.dll!GdipGetImageEncoders
gui,gdi,GdiPlus.dll!GdipGetImageEncodersSize
gui,gdi,GdiPlus.dll!GdipGetImageGraphicsContext
gui,gdi,GdiPlus.dll!GdipGetImageHeight
gui,gdi,GdiPlus.dll!GdipGetImagePixelFormat
gui,gdi,GdiPlus.dll!GdipGetImageWidth
gui,gdi,GdiPlus.dll!GdipGraphicsClear
gui,gdi,GdiPlus.dll!GdipLoadImageFromFile
gui,gdi,GdiPlus.dll!GdipLoadImageFromStream
gui,gdi,GdiPlus.dll!GdipLoadImageFromStreamICM
gui,gdi,GdiPlus.dll!GdiplusShutdown
gui,gdi,GdiPlus.dll!GdiplusStartup
gui,gdi,GdiPlus.dll!GdipMeasureString
gui,gdi,GdiPlus.dll!GdipResetPath
gui,gdi,GdiPlus.dll!GdipSaveImageToFile
gui,gdi,GdiPlus.dll!GdipSaveImageToStream
gui,gdi,GdiPlus.dll!GdipSetInterpolationMode
gui,gdi,GdiPlus.dll!GdipSetLinePresetBlend
gui,gdi,GdiPlus.dll!GdipSetPageUnit
gui,gdi,GdiPlus.dll!GdipSetPathGradientCenterColor
gui,gdi,GdiPlus.dll!GdipSetPathGradientFocusScales
gui,gdi,GdiPlus.dll!GdipSetPathGradientPresetBlend
gui,gdi,GdiPlus.dll!GdipSetPathGradientSurroundColorsWithCount
gui,gdi,GdiPlus.dll!GdipSetPenLineJoin
gui,gdi,GdiPlus.dll!GdipSetPenMode
gui,gdi,GdiPlus.dll!GdipSetSmoothingMode
gui,gdi,GdiPlus.dll!GdipSetStringFormatAlign
gui,gdi,GdiPlus.dll!GdipSetStringFormatFlags
gui,gdi,GdiPlus.dll!GdipSetStringFormatHotkeyPrefix
gui,gdi,GdiPlus.dll!GdipSetStringFormatLineAlign
gui,gdi,GdiPlus.dll!GdipSetStringFormatTrimming
gui,gdi,GdiPlus.dll!GdipSetTextRenderingHint
gui,gdi,GdiPlus.dll!GdipStartPathFigure
gui,mdi,user32.dll!DefMDIChildProcA
gui,mdi,user32.dll!DefMDIChildProcW
gui,mdi,user32.dll!TranslateMDISysAccel
gui,mfc,mfc42.dll!None<1083>
gui,mfc,mfc42.dll!None<1089>
gui,mfc,mfc42.dll!None<1134>
gui,mfc,mfc42.dll!None<1146>
gui,mfc,mfc42.dll!None<1168>
gui,mfc,mfc42.dll!None<1175>
gui,mfc,mfc42.dll!None<1182>
gui,mfc,mfc42.dll!None<1200>
gui,mfc,mfc42.dll!None<1253>
gui,mfc,mfc42.dll!None<1576>
gui,mfc,mfc42.dll!None<1640>
gui,mfc,mfc42.dll!None<1641>
gui,mfc,mfc42.dll!None<1665>
gui,mfc,mfc42.dll!None<1725>
gui,mfc,mfc42.dll!None<1727>
gui,mfc,mfc42.dll!None<1746>
gui,mfc,mfc42.dll!None<1775>
gui,mfc,mfc42.dll!None<1816>
gui,mfc,mfc42.dll!None<1825>
gui,mfc,mfc42.dll!None<1858>
gui,mfc,mfc42.dll!None<1859>
gui,mfc,mfc42.dll!None<1979>
gui,mfc,mfc42.dll!None<2055>
gui,mfc,mfc42.dll!None<2078>
gui,mfc,mfc42.dll!None<2089>
gui,mfc,mfc42.dll!None<2101>
gui,mfc,mfc42.dll!None<2116>
gui,mfc,mfc42.dll!None<2124>
gui,mfc,mfc42.dll!None<2127>
gui,mfc,mfc42.dll!None<2289>
gui,mfc,mfc42.dll!None<2302>
gui,mfc,mfc42.dll!None<2370>
gui,mfc,mfc42.dll!None<2379>
gui,mfc,mfc42.dll!None<2381>
gui,mfc,mfc42.dll!None<2382>
gui,mfc,mfc42.dll!None<2383>
gui,mfc,mfc42.dll!None<2385>
gui,mfc,mfc42.dll!None<2390>
gui,mfc,mfc42.dll!None<2391>
gui,mfc,mfc42.dll!None<2396>
gui,mfc,mfc42.dll!None<2405>
gui,mfc,mfc42.dll!None<2414>
gui,mfc,mfc42.dll!None<2445>
gui,mfc,mfc42.dll!None<2446>
gui,mfc,mfc42.dll!None<2486>
gui,mfc,mfc42.dll!None<2510>
gui,mfc,mfc42.dll!None<2512>
gui,mfc,mfc42.dll!None<2514>
gui,mfc,mfc42.dll!None<2542>
gui,mfc,mfc42.dll!None<2554>
gui,mfc,mfc42.dll!None<2621>
gui,mfc,mfc42.dll!None<2623>
gui,mfc,mfc42.dll!None<2642>
gui,mfc,mfc42.dll!None<2648>
gui,mfc,mfc42.dll!None<2649>
gui,mfc,mfc42.dll!None<2723>
gui,mfc,mfc42.dll!None<2725>
gui,mfc,mfc42.dll!None<2754>
gui,mfc,mfc42.dll!None<2762>
gui,mfc,mfc42.dll!None<2818>
gui,mfc,mfc42.dll!None<283>
gui,mfc,mfc42.dll!None<2860>
gui,mfc,mfc42.dll!None<2863>
gui,mfc,mfc42.dll!None<2864>
gui,mfc,mfc42.dll!None<2878>
gui,mfc,mfc42.dll!None<2879>
gui,mfc,mfc42.dll!None<2880>
gui,mfc,mfc42.dll!None<289>
gui,mfc,mfc42.dll!None<296>
gui,mfc,mfc42.dll!None<2971>
gui,mfc,mfc42.dll!None<2976>
gui,mfc,mfc42.dll!None<2985>
gui,mfc,mfc42.dll!None<3059>
gui,mfc,mfc42.dll!None<3081>
gui,mfc,mfc42.dll!None<3089>
gui,mfc,mfc42.dll!None<3092>
gui,mfc,mfc42.dll!None<3136>
gui,mfc,mfc42.dll!None<3172>
gui,mfc,mfc42.dll!None<3198>
gui,mfc,mfc42.dll!None<323>
gui,mfc,mfc42.dll!None<324>
gui,mfc,mfc42.dll!None<3262>
gui,mfc,mfc42.dll!None<3301>
gui,mfc,mfc42.dll!None<3346>
gui,mfc,mfc42.dll!None<3350>
gui,mfc,mfc42.dll!None<3351>
gui,mfc,mfc42.dll!None<3370>
gui,mfc,mfc42.dll!None<338>
gui,mfc,mfc42.dll!None<3401>
gui,mfc,mfc42.dll!None<3402>
gui,mfc,mfc42.dll!None<3404>
gui,mfc,mfc42.dll!None<341>
gui,mfc,mfc42.dll!None<342>
gui,mfc,mfc42.dll!None<3454>
gui,mfc,mfc42.dll!None<3495>
gui,mfc,mfc42.dll!None<353>
gui,mfc,mfc42.dll!None<3571>
gui,mfc,mfc42.dll!None<3573>
gui,mfc,mfc42.dll!None<3574>
gui,mfc,mfc42.dll!None<3582>
gui,mfc,mfc42.dll!None<3596>
gui,mfc,mfc42.dll!None<3597>
gui,mfc,mfc42.dll!None<3610>
gui,mfc,mfc42.dll!None<3619>
gui,mfc,mfc42.dll!None<3626>
gui,mfc,mfc42.dll!None<3640>
gui,mfc,mfc42.dll!None<3663>
gui,mfc,mfc42.dll!None<3698>
gui,mfc,mfc42.dll!None<3706>
gui,mfc,mfc42.dll!None<3708>
gui,mfc,mfc42.dll!None<3721>
gui,mfc,mfc42.dll!None<3738>
gui,mfc,mfc42.dll!None<3748>
gui,mfc,mfc42.dll!None<3797>
gui,mfc,mfc42.dll!None<3798>
gui,mfc,mfc42.dll!None<3830>
gui,mfc,mfc42.dll!None<3869>
gui,mfc,mfc42.dll!None<3873>
gui,mfc,mfc42.dll!None<3874>
gui,mfc,mfc42.dll!None<3876>
gui,mfc,mfc42.dll!None<3922>
gui,mfc,mfc42.dll!None<3996>
gui,mfc,mfc42.dll!None<3998>
gui,mfc,mfc42.dll!None<4003>
gui,mfc,mfc42.dll!None<401>
gui,mfc,mfc42.dll!None<402>
gui,mfc,mfc42.dll!None<4079>
gui,mfc,mfc42.dll!None<411>
gui,mfc,mfc42.dll!None<4129>
gui,mfc,mfc42.dll!None<415>
gui,mfc,mfc42.dll!None<4152>
gui,mfc,mfc42.dll!None<4153>
gui,mfc,mfc42.dll!None<4159>
gui,mfc,mfc42.dll!None<4224>
gui,mfc,mfc42.dll!None<4234>
gui,mfc,mfc42.dll!None<4238>
gui,mfc,mfc42.dll!None<4245>
gui,mfc,mfc42.dll!None<4246>
gui,mfc,mfc42.dll!None<4274>
gui,mfc,mfc42.dll!None<4275>
gui,mfc,mfc42.dll!None<4277>
gui,mfc,mfc42.dll!None<4278>
gui,mfc,mfc42.dll!None<4284>
gui,mfc,mfc42.dll!None<4287>
gui,mfc,mfc42.dll!None<4299>
gui,mfc,mfc42.dll!None<4303>
gui,mfc,mfc42.dll!None<4330>
gui,mfc,mfc42.dll!None<4340>
gui,mfc,mfc42.dll!None<4347>
gui,mfc,mfc42.dll!None<4353>
gui,mfc,mfc42.dll!None<4376>
gui,mfc,mfc42.dll!None<4387>
gui,mfc,mfc42.dll!None<4398>
gui,mfc,mfc42.dll!None<4406>
gui,mfc,mfc42.dll!None<4407>
gui,mfc,mfc42.dll!None<4420>
gui,mfc,mfc42.dll!None<4424>
gui,mfc,mfc42.dll!None<4426>
gui,mfc,mfc42.dll!None<4427>
gui,mfc,mfc42.dll!None<4428>
gui,mfc,mfc42.dll!None<4431>
gui,mfc,mfc42.dll!None<4432>
gui,mfc,mfc42.dll!None<4436>
gui,mfc,mfc42.dll!None<4437>
gui,mfc,mfc42.dll!None<4441>
gui,mfc,mfc42.dll!None<4467>
gui,mfc,mfc42.dll!None<4468>
gui,mfc,mfc42.dll!None<4476>
gui,mfc,mfc42.dll!None<4486>
gui,mfc,mfc42.dll!None<4531>
gui,mfc,mfc42.dll!None<4545>
gui,mfc,mfc42.dll!None<4589>
gui,mfc,mfc42.dll!None<4610>
gui,mfc,mfc42.dll!None<4612>
gui,mfc,mfc42.dll!None<4622>
gui,mfc,mfc42.dll!None<4623>
gui,mfc,mfc42.dll!None<4627>
gui,mfc,mfc42.dll!None<465>
gui,mfc,mfc42.dll!None<4673>
gui,mfc,mfc42.dll!None<4698>
gui,mfc,mfc42.dll!None<470>
gui,mfc,mfc42.dll!None<4710>
gui,mfc,mfc42.dll!None<4720>
gui,mfc,mfc42.dll!None<4823>
gui,mfc,mfc42.dll!None<4837>
gui,mfc,mfc42.dll!None<4853>
gui,mfc,mfc42.dll!None<4858>
gui,mfc,mfc42.dll!None<4889>
gui,mfc,mfc42.dll!None<4899>
gui,mfc,mfc42.dll!None<4953>
gui,mfc,mfc42.dll!None<4960>
gui,mfc,mfc42.dll!None<4963>
gui,mfc,mfc42.dll!None<5012>
gui,mfc,mfc42.dll!None<5065>
gui,mfc,mfc42.dll!None<5076>
gui,mfc,mfc42.dll!None<5100>
gui,mfc,mfc42.dll!None<5101>
gui,mfc,mfc42.dll!None<5102>
gui,mfc,mfc42.dll!None<5104>
gui,mfc,mfc42.dll!None<5105>
gui,mfc,mfc42.dll!None<5162>
gui,mfc,mfc42.dll!None<5163>
gui,mfc,mfc42.dll!None<5199>
gui,mfc,mfc42.dll!None<5214>
gui,mfc,mfc42.dll!None<5240>
gui,mfc,mfc42.dll!None<5254>
gui,mfc,mfc42.dll!None<5255>
gui,mfc,mfc42.dll!None<5260>
gui,mfc,mfc42.dll!None<5261>
gui,mfc,mfc42.dll!None<5280>
gui,mfc,mfc42.dll!None<5281>
gui,mfc,mfc42.dll!None<5283>
gui,mfc,mfc42.dll!None<5284>
gui,mfc,mfc42.dll!None<5289>
gui,mfc,mfc42.dll!None<5290>
gui,mfc,mfc42.dll!None<5300>
gui,mfc,mfc42.dll!None<5301>
gui,mfc,mfc42.dll!None<5302>
gui,mfc,mfc42.dll!None<5307>
gui,mfc,mfc42.dll!None<535>
gui,mfc,mfc42.dll!None<537>
gui,mfc,mfc42.dll!None<540>
gui,mfc,mfc42.dll!None<5472>
gui,mfc,mfc42.dll!None<5486>
gui,mfc,mfc42.dll!None<5571>
gui,mfc,mfc42.dll!None<5577>
gui,mfc,mfc42.dll!None<5579>
gui,mfc,mfc42.dll!None<561>
gui,mfc,mfc42.dll!None<5653>
gui,mfc,mfc42.dll!None<567>
gui,mfc,mfc42.dll!None<5672>
gui,mfc,mfc42.dll!None<5678>
gui,mfc,mfc42.dll!None<5710>
gui,mfc,mfc42.dll!None<5714>
gui,mfc,mfc42.dll!None<5731>
gui,mfc,mfc42.dll!None<5736>
gui,mfc,mfc42.dll!None<5740>
gui,mfc,mfc42.dll!None<5756>
gui,mfc,mfc42.dll!None<5759>
gui,mfc,mfc42.dll!None<5781>
gui,mfc,mfc42.dll!None<5785>
gui,mfc,mfc42.dll!None<5789>
gui,mfc,mfc42.dll!None<5794>
gui,mfc,mfc42.dll!None<5873>
gui,mfc,mfc42.dll!None<5875>
gui,mfc,mfc42.dll!None<5953>
gui,mfc,mfc42.dll!None<6021>
gui,mfc,mfc42.dll!None<6052>
gui,mfc,mfc42.dll!None<6054>
gui,mfc,mfc42.dll!None<6080>
gui,mfc,mfc42.dll!None<609>
gui,mfc,mfc42.dll!None<6117>
gui,mfc,mfc42.dll!None<613>
gui,mfc,mfc42.dll!None<6136>
gui,mfc,mfc42.dll!None<6144>
gui,mfc,mfc42.dll!None<616>
gui,mfc,mfc42.dll!None<617>
gui,mfc,mfc42.dll!None<6170>
gui,mfc,mfc42.dll!None<6172>
gui,mfc,mfc42.dll!None<6175>
gui,mfc,mfc42.dll!None<6180>
gui,mfc,mfc42.dll!None<6186>
gui,mfc,mfc42.dll!None<6189>
gui,mfc,mfc42.dll!None<6192>
gui,mfc,mfc42.dll!None<6194>
gui,mfc,mfc42.dll!None<6197>
gui,mfc,mfc42.dll!None<6199>
gui,mfc,mfc42.dll!None<6215>
gui,mfc,mfc42.dll!None<6324>
gui,mfc,mfc42.dll!None<6334>
gui,mfc,mfc42.dll!None<6336>
gui,mfc,mfc42.dll!None<6365>
gui,mfc,mfc42.dll!None<6374>
gui,mfc,mfc42.dll!None<6375>
gui,mfc,mfc42.dll!None<6376>
gui,mfc,mfc42.dll!None<640>
gui,mfc,mfc42.dll!None<641>
gui,mfc,mfc42.dll!None<6438>
gui,mfc,mfc42.dll!None<6453>
gui,mfc,mfc42.dll!None<6460>
gui,mfc,mfc42.dll!None<6478>
gui,mfc,mfc42.dll!None<6514>
gui,mfc,mfc42.dll!None<652>
gui,mfc,mfc42.dll!None<654>
gui,mfc,mfc42.dll!None<656>
gui,mfc,mfc42.dll!None<6591>
gui,mfc,mfc42.dll!None<6597>
gui,mfc,mfc42.dll!None<6614>
gui,mfc,mfc42.dll!None<6648>
gui,mfc,mfc42.dll!None<665>
gui,mfc,mfc42.dll!None<6650>
gui,mfc,mfc42.dll!None<6663>
gui,mfc,mfc42.dll!None<6691>
gui,mfc,mfc42.dll!None<6734>
gui,mfc,mfc42.dll!None<674>
gui,mfc,mfc42.dll!None<6778>
gui,mfc,mfc42.dll!None<6800>
gui,mfc,mfc42.dll!None<6805>
gui,mfc,mfc42.dll!None<6807>
gui,mfc,mfc42.dll!None<6808>
gui,mfc,mfc42.dll!None<6845>
gui,mfc,mfc42.dll!None<6847>
gui,mfc,mfc42.dll!None<6856>
gui,mfc,mfc42.dll!None<6867>
gui,mfc,mfc42.dll!None<6876>
gui,mfc,mfc42.dll!None<6897>
gui,mfc,mfc42.dll!None<693>
gui,mfc,mfc42.dll!None<715>
gui,mfc,mfc42.dll!None<755>
gui,mfc,mfc42.dll!None<765>
gui,mfc,mfc42.dll!None<781>
gui,mfc,mfc42.dll!None<795>
gui,mfc,mfc42.dll!None<800>
gui,mfc,mfc42.dll!None<815>
gui,mfc,mfc42.dll!None<823>
gui,mfc,mfc42.dll!None<825>
gui,mfc,mfc42.dll!None<858>
gui,mfc,mfc42.dll!None<860>
gui,mfc,mfc42.dll!None<922>
gui,mfc,mfc42.dll!None<923>
gui,mfc,mfc42.dll!None<924>
gui,mfc,mfc42.dll!None<939>
gui,mfc,mfc42.dll!None<940>
gui,mfc,mfc42.dll!None<941>
gui,mfc,mfc42.dll!None<975>
gui,mfc,mfc42.dll!None<976>
gui,mfc,mfc42.dll!None<986>
gui,opengl,opengl32.dll!glBegin
gui,opengl,opengl32.dll!glClear
gui,opengl,opengl32.dll!glColor4i
gui,opengl,opengl32.dll!glDrawBuffer
gui,opengl,opengl32.dll!glDrawPixels
gui,opengl,opengl32.dll!glEnd
gui,opengl,opengl32.dll!glIndexiv
gui,opengl,opengl32.dll!glLoadIdentity
gui,opengl,opengl32.dll!glMatrixMode
gui,opengl,opengl32.dll!glReadPixels
gui,opengl,opengl32.dll!glVertex2i
gui,opengl,opengl32.dll!glViewport
gui,opengl,opengl32.dll!wglCreateContext
gui,opengl,opengl32.dll!wglMakeCurrent
gui,TODO,comctl32.dll!CreateMappedBitmap
gui,TODO,comctl32.dll!CreateStatusWindowW
gui,TODO,comctl32.dll!CreateToolbarEx
gui,TODO,comctl32.dll!DefSubclassProc
gui,TODO,comctl32.dll!FlatSB_EnableScrollBar
gui,TODO,comctl32.dll!FlatSB_GetScrollInfo
gui,TODO,comctl32.dll!FlatSB_GetScrollPos
gui,TODO,comctl32.dll!FlatSB_GetScrollProp
gui,TODO,comctl32.dll!FlatSB_GetScrollRange
gui,TODO,comctl32.dll!FlatSB_SetScrollInfo
gui,TODO,comctl32.dll!FlatSB_SetScrollPos
gui,TODO,comctl32.dll!FlatSB_SetScrollProp
gui,TODO,comctl32.dll!FlatSB_SetScrollRange
gui,TODO,comctl32.dll!FlatSB_ShowScrollBar
gui,TODO,comctl32.dll!ImageList_Add
gui,TODO,comctl32.dll!ImageList_BeginDrag
gui,TODO,comctl32.dll!ImageList_Create
gui,TODO,comctl32.dll!ImageList_Destroy
gui,TODO,comctl32.dll!ImageList_DragEnter
gui,TODO,comctl32.dll!ImageList_DragLeave
gui,TODO,comctl32.dll!ImageList_DragMove
gui,TODO,comctl32.dll!ImageList_DragShowNolock
gui,TODO,comctl32.dll!ImageList_Draw
gui,TODO,comctl32.dll!ImageList_DrawEx
gui,TODO,comctl32.dll!ImageList_EndDrag
gui,TODO,comctl32.dll!ImageList_GetBkColor
gui,TODO,comctl32.dll!ImageList_GetDragImage
gui,TODO,comctl32.dll!ImageList_GetIcon
gui,TODO,comctl32.dll!ImageList_GetIconSize
gui,TODO,comctl32.dll!ImageList_GetImageCount
gui,TODO,comctl32.dll!ImageList_Read
gui,TODO,comctl32.dll!ImageList_Remove
gui,TODO,comctl32.dll!ImageList_Replace
gui,TODO,comctl32.dll!ImageList_ReplaceIcon
gui,TODO,comctl32.dll!ImageList_SetBkColor
gui,TODO,comctl32.dll!ImageList_SetDragCursorImage
gui,TODO,comctl32.dll!ImageList_SetIconSize
gui,TODO,comctl32.dll!ImageList_SetImageCount
gui,TODO,comctl32.dll!ImageList_SetOverlayImage
gui,TODO,comctl32.dll!ImageList_Write
gui,TODO,comctl32.dll!InitCommonControls
gui,TODO,comctl32.dll!InitCommonControlsEx
gui,TODO,comctl32.dll!InitializeFlatSB
gui,TODO,comctl32.dll!SetWindowSubclass
gui,TODO,comctl32.dll!UninitializeFlatSB
gui,TODO,comdlg32.dll!ChooseColorW
gui,TODO,comdlg32.dll!ChooseFontW
gui,TODO,comdlg32.dll!CommDlgExtendedError
gui,TODO,comdlg32.dll!FindTextW
gui,TODO,comdlg32.dll!GetFileTitleA
gui,TODO,comdlg32.dll!GetFileTitleW
gui,TODO,comdlg32.dll!GetOpenFileNameA
gui,TODO,comdlg32.dll!GetOpenFileNameW
gui,TODO,comdlg32.dll!GetSaveFileNameA
gui,TODO,comdlg32.dll!GetSaveFileNameW
gui,TODO,comdlg32.dll!PageSetupDlgA
gui,TODO,comdlg32.dll!PrintDlgW
gui,TODO,gdi32.dll!AbortDoc
gui,TODO,gdi32.dll!AbortPath
gui,TODO,gdi32.dll!AddFontMemResourceEx
gui,TODO,gdi32.dll!AddFontResourceA
gui,TODO,gdi32.dll!AddFontResourceExW
gui,TODO,gdi32.dll!AngleArc
gui,TODO,gdi32.dll!Arc
gui,TODO,gdi32.dll!ArcTo
gui,TODO,gdi32.dll!BeginPath
gui,TODO,gdi32.dll!BitBlt
gui,TODO,gdi32.dll!ChoosePixelFormat
gui,TODO,gdi32.dll!Chord
gui,TODO,gdi32.dll!CloseEnhMetaFile
gui,TODO,gdi32.dll!CloseFigure
gui,TODO,gdi32.dll!CombineRgn
gui,TODO,gdi32.dll!CopyEnhMetaFileA
gui,TODO,gdi32.dll!CopyEnhMetaFileW
gui,TODO,gdi32.dll!CopyMetaFileA
gui,TODO,gdi32.dll!CreateBitmap
gui,TODO,gdi32.dll!CreateBrushIndirect
gui,TODO,gdi32.dll!CreateCompatibleBitmap
gui,TODO,gdi32.dll!CreateCompatibleDC
gui,TODO,gdi32.dll!CreateDCA
gui,TODO,gdi32.dll!CreateDCW
gui,TODO,gdi32.dll!CreateDIBitmap
gui,TODO,gdi32.dll!CreateDIBSection
gui,TODO,gdi32.dll!CreateEllipticRgn
gui,TODO,gdi32.dll!CreateEnhMetaFileA
gui,TODO,gdi32.dll!CreateFontA
gui,TODO,gdi32.dll!CreateFontIndirectA
gui,TODO,gdi32.dll!CreateFontIndirectW
gui,TODO,gdi32.dll!CreateFontW
gui,TODO,gdi32.dll!CreateHalftonePalette
gui,TODO,gdi32.dll!CreateICW
gui,TODO,gdi32.dll!CreatePalette
gui,TODO,gdi32.dll!CreatePatternBrush
gui,TODO,gdi32.dll!CreatePen
gui,TODO,gdi32.dll!CreatePenIndirect
gui,TODO,gdi32.dll!CreatePolygonRgn
gui,TODO,gdi32.dll!CreateRectRgn
gui,TODO,gdi32.dll!CreateRectRgnIndirect
gui,TODO,gdi32.dll!CreateRoundRectRgn
gui,TODO,gdi32.dll!CreateSolidBrush
gui,TODO,gdi32.dll!DeleteDC
gui,TODO,gdi32.dll!DeleteEnhMetaFile
gui,TODO,gdi32.dll!DeleteObject
gui,TODO,gdi32.dll!DPtoLP
gui,TODO,gdi32.dll!Ellipse
gui,TODO,gdi32.dll!EndDoc
gui,TODO,gdi32.dll!EndPage
gui,TODO,gdi32.dll!EndPath
gui,TODO,gdi32.dll!EnumFontFamiliesA
gui,TODO,gdi32.dll!EnumFontFamiliesExA
gui,TODO,gdi32.dll!EnumFontFamiliesExW
gui,TODO,gdi32.dll!EnumFontsW
gui,TODO,gdi32.dll!EqualRgn
gui,TODO,gdi32.dll!Escape
gui,TODO,gdi32.dll!ExcludeClipRect
gui,TODO,gdi32.dll!ExtCreatePen
gui,TODO,gdi32.dll!ExtCreateRegion
gui,TODO,gdi32.dll!ExtFloodFill
gui,TODO,gdi32.dll!ExtSelectClipRgn
gui,TODO,gdi32.dll!ExtTextOutA
gui,TODO,gdi32.dll!ExtTextOutW
gui,TODO,gdi32.dll!FillRgn
gui,TODO,gdi32.dll!FrameRgn
gui,TODO,gdi32.dll!GdiFlush
gui,TODO,gdi32.dll!GetBitmapBits
gui,TODO,gdi32.dll!GetBkColor
gui,TODO,gdi32.dll!GetBkMode
gui,TODO,gdi32.dll!GetBrushOrgEx
gui,TODO,gdi32.dll!GetCharABCWidthsA
gui,TODO,gdi32.dll!GetCharABCWidthsFloatW
gui,TODO,gdi32.dll!GetCharABCWidthsI
gui,TODO,gdi32.dll!GetCharABCWidthsW
gui,TODO,gdi32.dll!GetClipBox
gui,TODO,gdi32.dll!GetClipRgn
gui,TODO,gdi32.dll!GetCurrentObject
gui,TODO,gdi32.dll!GetCurrentPositionEx
gui,TODO,gdi32.dll!GetDCOrgEx
gui,TODO,gdi32.dll!GetDCPenColor
gui,TODO,gdi32.dll!GetDeviceCaps
gui,TODO,gdi32.dll!GetDIBColorTable
gui,TODO,gdi32.dll!GetDIBits
gui,TODO,gdi32.dll!GetEnhMetaFileA
gui,TODO,gdi32.dll!GetEnhMetaFileBits
gui,TODO,gdi32.dll!GetEnhMetaFileDescriptionA
gui,TODO,gdi32.dll!GetEnhMetaFileDescriptionW
gui,TODO,gdi32.dll!GetEnhMetaFileHeader
gui,TODO,gdi32.dll!GetEnhMetaFilePaletteEntries
gui,TODO,gdi32.dll!GetFontData
gui,TODO,gdi32.dll!GetFontLanguageInfo
gui,TODO,gdi32.dll!GetFontUnicodeRanges
gui,TODO,gdi32.dll!GetGlyphOutlineW
gui,TODO,gdi32.dll!GetGraphicsMode
gui,TODO,gdi32.dll!GetMapMode
gui,TODO,gdi32.dll!GetMetaRgn
gui,TODO,gdi32.dll!GetNearestColor
gui,TODO,gdi32.dll!GetNearestPaletteIndex
gui,TODO,gdi32.dll!GetObjectA
gui,TODO,gdi32.dll!GetObjectType
gui,TODO,gdi32.dll!GetObjectW
gui,TODO,gdi32.dll!GetOutlineTextMetricsW
gui,TODO,gdi32.dll!GetPaletteEntries
gui,TODO,gdi32.dll!GetPixel
gui,TODO,gdi32.dll!GetPixelFormat
gui,TODO,gdi32.dll!GetPolyFillMode
gui,TODO,gdi32.dll!GetRandomRgn
gui,TODO,gdi32.dll!GetRegionData
gui,TODO,gdi32.dll!GetRgnBox
gui,TODO,gdi32.dll!GetROP2
gui,TODO,gdi32.dll!GetStockObject
gui,TODO,gdi32.dll!GetSystemPaletteEntries
gui,TODO,gdi32.dll!GetSystemPaletteUse
gui,TODO,gdi32.dll!GetTextAlign
gui,TODO,gdi32.dll!GetTextCharset
gui,TODO,gdi32.dll!GetTextCharsetInfo
gui,TODO,gdi32.dll!GetTextColor
gui,TODO,gdi32.dll!GetTextExtentExPointA
gui,TODO,gdi32.dll!GetTextExtentExPointW
gui,TODO,gdi32.dll!GetTextExtentPoint32A
gui,TODO,gdi32.dll!GetTextExtentPoint32W
gui,TODO,gdi32.dll!GetTextExtentPointA
gui,TODO,gdi32.dll!GetTextExtentPointW
gui,TODO,gdi32.dll!GetTextFaceW
gui,TODO,gdi32.dll!GetTextMetricsA
gui,TODO,gdi32.dll!GetTextMetricsW
gui,TODO,gdi32.dll!GetViewportExtEx
gui,TODO,gdi32.dll!GetViewportOrgEx
gui,TODO,gdi32.dll!GetWindowExtEx
gui,TODO,gdi32.dll!GetWindowOrgEx
gui,TODO,gdi32.dll!GetWinMetaFileBits
gui,TODO,gdi32.dll!IntersectClipRect
gui,TODO,gdi32.dll!LineTo
gui,TODO,gdi32.dll!LPtoDP
gui,TODO,gdi32.dll!MaskBlt
gui,TODO,gdi32.dll!MoveToEx
gui,TODO,gdi32.dll!OffsetRgn
gui,TODO,gdi32.dll!OffsetViewportOrgEx
gui,TODO,gdi32.dll!PaintRgn
gui,TODO,gdi32.dll!PatBlt
gui,TODO,gdi32.dll!PathToRegion
gui,TODO,gdi32.dll!Pie
gui,TODO,gdi32.dll!PlayEnhMetaFile
gui,TODO,gdi32.dll!PlayMetaFile
gui,TODO,gdi32.dll!PolyBezier
gui,TODO,gdi32.dll!PolyBezierTo
gui,TODO,gdi32.dll!PolyDraw
gui,TODO,gdi32.dll!Polygon
